game_id,title,platform,platform_type,platform_maker,platform_generation,genre,year,publisher,developer,publisher_region,publisher_tier,esrb_rating,metacritic_score,user_score,critic_review_count,user_review_count,na_sales_million,eu_sales_million,jp_sales_million,other_sales_million,global_sales_million,estimated_revenue_million_usd,launch_price_usd,is_sequel,online_multiplayer,dlc_released,microtransactions,loot_boxes,game_pass_available,vr_support,goty_nominated,goty_won,how_long_to_beat_main_hrs,how_long_to_beat_completionist_hrs
G005003,Halo Legacy,Xbox 360,Console,Microsoft,7,Action,2009,Bethesda Softworks,Bethesda Softworks,USA,AAA,M,80,7.7,32,59,30.64,22.86,7.85,8.1,69.45,2364.56,39.99,0,0,1,1,0,0,0,0,0,11.5,51.4
G005004,Rise of the Reborn,Browser,Browser,Various,0,Misc,2013,Insomniac Games,Microsoft Studios,USA,AAA,E10+,74,6.7,74,1061,5.32,3.17,0.33,1.91,10.73,0.0,0.0,0,0,0,0,0,0,0,0,0,16.0,79.4
G005005,XCOM 6,Xbox Series X/S,Console,Microsoft,9,Strategy,2022,Warner Bros. Games,Focus Entertainment,USA,AAA,M,83,9.2,19,44,14.1,5.97,1.99,2.01,24.07,909.86,49.99,1,0,0,0,0,0,0,0,0,16.4,40.2
G005006,TrackMania Genesis,PC,PC,Various,0,Racing,2021,Activision Blizzard,Ubisoft,USA,AAA,E,70,7.4,23,336,5.62,4.55,0.35,1.03,11.55,281.63,19.99,0,1,1,1,1,1,0,0,0,10.1,27.4
G005007,The Sims 6,PlayStation 5,Console,Sony,9,Simulation,2026,Bethesda Softworks,Bethesda Softworks,USA,AAA,M,77,7.6,26,347,4.33,3.01,0.77,1.16,9.27,292.39,49.99,1,1,0,0,0,1,0,0,0,46.2,154.7
G005008,Rayman Awakening,Mobile (iOS),Mobile,Apple,0,Platform,2010,Konami,Konami,Japan,AAA,E10+,70,5.2,11,102,19.53,11.9,11.56,5.93,48.92,96.79,2.99,0,0,0,1,0,0,0,0,0,11.0,34.2
G005009,Super People Remastered,Browser,Browser,Various,0,Battle Royale,2000,Konami,id Software,Japan,AAA,E,98,10.0,14,214,16.15,6.53,4.92,4.89,32.49,0.0,0.0,0,1,1,0,0,0,0,0,0,63.7,191.7
G005010,eFootball 2026,Nintendo Switch 2,Hybrid,Nintendo,10,Sports,2026,InXile Entertainment,InXile Entertainment,USA,AA,M,65,6.7,20,1420,4.35,1.86,0.36,0.56,7.13,223.88,69.99,1,1,1,1,1,0,0,0,0,24.7,80.7
G005011,God of War,Game Boy,Handheld,Nintendo,4,Action,1990,Bethesda Softworks,Valve,USA,AAA,T,74,8.8,51,144,9.78,6.29,0.97,1.36,18.4,586.49,39.99,0,0,1,0,0,0,0,0,0,5.3,19.0
G005012,Cities: Reckoning,Mobile (iOS),Mobile,Apple,0,Simulation,2021,Obsidian Entertainment,Obsidian Entertainment,USA,AA,E,67,6.7,15,612,2.97,2.62,0.47,0.71,6.77,18.16,2.99,0,0,0,0,0,0,1,0,0,31.1,108.0
G005013,Rise of the Origins,PC,PC,Various,0,Action,2008,Electronic Arts,Electronic Arts,USA,AAA,M,82,9.3,20,185,18.65,12.98,2.09,5.32,39.04,663.21,29.99,0,1,0,0,0,0,0,0,0,13.3,36.8
G005014,Injustice 5,Game Boy,Handheld,Nintendo,4,Fighting,1992,CD Projekt,CD Projekt,Poland,AAA,E10+,77,7.3,28,419,3.17,1.49,0.17,0.8,5.63,126.77,19.99,1,1,0,0,0,0,0,0,0,5.1,13.0
G005015,Persona 5,Game Boy Advance,Handheld,Nintendo,6,Role-Playing,2008,Toby Fox,Ubisoft,USA,Indie,Not Rated,87,9.3,5,181,1.49,0.85,0.26,0.17,2.77,65.05,19.99,1,0,0,1,0,0,0,0,0,36.6,139.1
G005016,Monument Valley 2,PC,PC,Various,0,Puzzle,2004,Konami,Konami,Japan,AAA,M,82,8.1,28,379,6.84,4.6,2.97,1.81,16.22,312.18,19.99,1,1,1,0,0,0,0,0,0,10.3,49.4
G005017,Final Fantasy XI,PC,PC,Various,0,Role-Playing,1986,Nintendo,Nintendo,Japan,AAA,Not Rated,79,8.6,20,129,5.87,4.65,2.03,2.33,14.88,247.43,29.99,1,1,1,0,0,0,0,0,0,47.3,171.3
G005018,Portal 5,PlayStation 5,Console,Sony,9,Puzzle,2023,Valve,Valve,USA,AAA,E10+,86,8.1,24,28,17.22,10.16,3.43,4.23,35.04,1305.14,69.99,1,0,1,0,0,0,0,0,0,13.0,49.9
G005019,Mega Man V,Stadia,Streaming,Google,9,Platform,2019,Toby Fox,Toby Fox,USA,Indie,M,56,5.4,70,4,2.01,1.7,0.15,0.59,4.45,0.0,0.0,1,1,1,0,0,0,0,0,0,5.7,21.3
G005020,Total War: City,Nintendo 64,Console,Nintendo,5,Strategy,1999,Warner Bros. Games,Warner Bros. Games,USA,AAA,M,84,9.1,5,81,15.46,6.25,2.47,4.28,28.46,1038.95,39.99,0,0,1,0,0,0,0,0,0,31.9,123.7
G005021,Tetris 2,PlayStation 4,Console,Sony,8,Puzzle,2021,Capcom,Team17,Japan,AAA,M,75,7.2,8,74,16.31,12.94,8.63,4.73,42.61,2087.43,79.99,1,0,1,0,0,0,0,0,0,9.2,43.5
G005022,Tales of Frontier,Xbox 360,Console,Microsoft,7,Role-Playing,2013,Capcom,Capcom,Japan,AAA,M,67,7.1,20,209,15.23,6.48,9.66,2.15,33.52,1096.76,69.99,0,1,1,0,0,0,0,0,0,27.7,97.1
G005023,Spyro: The Fallen,Xbox 360,Console,Microsoft,7,Platform,2011,Rockstar Games,Rockstar Games,USA,AAA,E,99,9.0,7,267,38.73,26.22,1.94,6.34,73.23,3384.72,39.99,0,0,1,0,0,0,0,1,0,5.2,11.1
G005024,The Elder Scrolls V: Rising Sun,Game Boy Advance,Handheld,Nintendo,6,Role-Playing,2002,Activision Blizzard,Paradox Interactive,USA,AAA,T,76,8.3,14,393,1.11,0.65,0.27,0.27,2.3,70.16,19.99,0,1,0,0,0,0,0,0,0,53.1,126.7
G005025,XCOM 4,PC,PC,Various,0,Strategy,2004,ConcernedApe,ConcernedApe,USA,Indie,T,68,7.0,2,185,0.47,0.29,0.05,0.08,0.89,20.12,59.99,1,0,1,0,0,0,0,0,0,29.3,63.3
G005026,Shadow of Realm,PlayStation 3,Console,Sony,7,Action,2012,FromSoftware,FromSoftware,Japan,AAA,E,68,6.7,54,588,9.61,6.16,6.86,1.58,24.21,1040.34,69.99,0,0,0,1,0,0,0,0,0,14.3,60.9
G005027,Abyss of the Odyssey,Nintendo 3DS,Handheld,Nintendo,8,Role-Playing,2019,Electronic Arts,Electronic Arts,USA,AAA,T,79,7.6,11,460,20.25,11.84,1.14,5.19,38.42,919.67,49.99,0,0,1,1,0,0,1,0,0,48.7,118.4
G005028,F-Zero Evolved,Browser,Browser,Various,0,Racing,2000,Remedy Entertainment,Remedy Entertainment,Finland,AA,E,66,7.0,51,21,2.75,2.38,0.58,0.95,6.66,0.0,0.0,0,0,0,0,0,0,0,0,0,21.3,86.7
G005029,Overwatch 6,Xbox,Console,Microsoft,6,Shooter,2007,2K Games,tinyBuild,USA,AAA,E,79,7.3,89,58,16.6,12.29,3.36,2.99,35.24,1416.61,39.99,1,1,0,0,0,0,0,0,0,4.1,13.1
G005030,F1 2024,Xbox,Console,Microsoft,6,Sports,2001,Double Fine,Double Fine,USA,AA,E,73,5.5,55,66,5.25,3.06,1.52,1.62,11.45,384.18,39.99,1,1,0,0,0,0,0,0,0,9.8,45.4
G005031,Black Desert 2,Wii U,Console,Nintendo,8,MMORPG,2016,Valve,Capcom,USA,AAA,E10+,80,7.5,34,114,8.58,5.55,2.54,1.62,18.29,634.85,79.99,1,1,1,1,0,0,0,0,0,285.1,951.2
G005032,Rayman Saga,PlayStation 2,Console,Sony,6,Platform,2001,Square Enix,Klei Entertainment,Japan,AAA,M,89,8.7,7,49,28.14,18.12,16.76,9.47,72.49,2958.28,39.99,0,1,1,0,0,0,0,0,0,9.5,43.0
G005033,Rise of the Genesis,Wii,Console,Nintendo,7,Misc,2007,Sega,Microsoft Studios,Japan,AAA,E10+,69,7.2,7,443,3.94,3.36,1.59,0.53,9.42,318.31,49.99,0,0,1,1,0,0,0,0,0,11.8,39.9
G005034,Metal Gear Origins,Mobile (Android),Mobile,Google,0,Action,2021,id Software,id Software,USA,AAA,Not Rated,82,7.8,12,647,35.15,26.15,7.79,12.87,81.96,171.9,2.99,0,0,1,1,1,0,0,0,0,13.3,30.0
G005035,PUBG: Eternal,Game Boy,Handheld,Nintendo,4,Battle Royale,1999,Ghost Ship Games,Annapurna Interactive,Denmark,Indie,T,67,7.4,6,12,0.44,0.31,0.11,0.13,0.99,31.73,19.99,0,1,0,0,0,0,0,0,0,162.8,658.0
G005036,Gold Alert 6,GameCube,Console,Nintendo,6,Shooter,2001,Insomniac Games,Supergiant Games,USA,AAA,E,80,7.4,5,139,11.57,8.97,1.89,1.83,24.26,1111.5,39.99,1,1,0,1,0,0,0,0,0,9.3,32.1
G005037,Baba Is Dragon,Xbox One,Console,Microsoft,8,Puzzle,2020,Valve,Valve,USA,AAA,E10+,67,7.3,18,72,3.22,2.61,0.24,1.1,7.17,302.99,79.99,0,0,1,1,1,0,0,0,0,7.1,28.4
G005038,Gran Turismo 6,Wii,Console,Nintendo,7,Racing,2012,Valve,Valve,USA,AAA,M,83,8.7,9,560,4.78,3.24,0.64,1.29,9.95,429.54,49.99,1,1,1,0,0,0,0,0,0,19.3,88.9
G005039,Kirby's Origins,Nintendo Switch 2,Hybrid,Nintendo,10,Platform,2026,Bungie,Bungie,USA,AAA,M,72,8.4,18,45,6.45,2.66,1.61,0.72,11.44,497.19,59.99,0,0,1,1,0,1,0,0,0,7.7,35.5
G005040,Titanfall 3,PlayStation 4,Console,Sony,8,Shooter,2014,Bethesda Softworks,Double Fine,USA,AAA,T,65,6.3,5,317,14.16,8.89,1.6,1.85,26.5,907.21,59.99,1,1,1,0,0,0,0,0,0,7.9,18.8
G005041,Oxenfree 3,PlayStation,Console,Sony,5,Adventure,2005,Deep Silver,Deep Silver,Germany,AA,T,69,7.7,40,174,0.89,0.37,0.16,0.1,1.52,46.48,49.99,1,0,1,1,0,0,0,0,0,14.2,44.8
G005042,Battlefield Reborn,NES,Console,Nintendo,3,Shooter,1995,Insomniac Games,Insomniac Games,USA,AAA,E10+,80,7.4,19,414,20.35,12.56,2.25,6.18,41.34,1838.04,59.99,0,1,0,0,0,0,0,0,0,8.4,21.5
G005043,Injustice 3,PlayStation 5,Console,Sony,9,Fighting,2026,Microsoft Studios,Microsoft Studios,USA,AAA,M,79,7.1,8,103,36.66,23.36,3.79,10.8,74.61,3066.83,39.99,1,1,0,0,0,1,0,0,0,3.7,14.7
G005044,Europa Universalis VII,Nintendo DS,Handheld,Nintendo,7,Strategy,2011,Nintendo,Sega,Japan,AAA,M,79,8.7,10,329,8.91,6.98,2.44,1.45,19.78,602.45,49.99,1,0,0,0,0,0,0,0,0,55.5,121.0
G005045,The Chronicles Witness,Wii U,Console,Nintendo,8,Puzzle,2017,Other,CD Projekt,Various,Indie,M,81,6.4,19,751,0.33,0.19,0.06,0.1,0.68,25.6,59.99,0,0,0,0,0,0,0,0,0,6.1,25.2
G005046,Halo : Redux,Nintendo Switch,Hybrid,Nintendo,9,Action,2017,Klei Entertainment,Sega,Canada,Indie,Not Rated,70,6.1,68,60,0.41,0.23,0.09,0.07,0.8,22.36,69.99,0,0,0,0,0,0,0,0,0,9.3,29.0
G005047,Rayman Reborn,Browser,Browser,Various,0,Platform,2018,id Software,Double Fine,USA,AAA,E,65,6.5,29,63,5.6,3.49,1.27,1.5,11.86,0.0,0.0,0,0,1,0,0,0,1,0,0,7.4,32.0
G005048,Thunder Unleashed,Game Boy Advance,Handheld,Nintendo,6,Action,2003,Rockstar Games,Capcom,USA,AAA,E,83,8.5,29,181,7.5,6.66,0.52,2.5,17.18,530.09,19.99,0,0,1,0,0,0,0,0,0,8.3,41.1
G005049,Lemmings Saga,Stadia,Streaming,Google,9,Puzzle,2019,Valve,Valve,USA,AAA,E10+,83,8.7,21,378,9.33,6.7,1.12,2.64,19.79,0.0,14.99,0,0,1,0,0,0,0,0,0,10.6,48.2
G005050,Wipeout Remastered,Nintendo 64,Console,Nintendo,5,Racing,2000,Capcom,Capcom,Japan,AAA,M,92,7.7,19,376,7.02,5.13,5.46,1.83,19.44,667.29,49.99,0,1,1,1,0,0,0,1,0,17.3,52.2
G005051,The Elder Scrolls III: Reckoning,SNES,Console,Nintendo,4,Role-Playing,2003,Humble Games,Annapurna Interactive,USA,Indie,T,76,7.2,15,107,0.53,0.46,0.05,0.15,1.19,50.63,79.99,0,1,0,0,0,0,0,0,0,84.6,355.6
G005052,Microsoft Flight Simulator 2026,Nintendo 3DS,Handheld,Nintendo,8,Simulation,2015,InXile Entertainment,InXile Entertainment,USA,AA,M,64,6.1,34,160,0.53,0.46,0.08,0.21,1.28,27.59,39.99,1,0,1,0,0,0,0,0,0,69.1,168.4
G005053,MLB The Show 2026,PlayStation Vita,Handheld,Sony,8,Sports,2017,Sony Interactive,Deep Silver,Japan,AAA,E10+,59,5.7,47,12,2.77,1.99,2.47,0.85,8.08,173.59,19.99,1,1,0,1,0,0,0,0,0,28.4,82.2
G005054,FIFA 2023,Nintendo 3DS,Handheld,Nintendo,8,Sports,2012,Epic Games,Epic Games,USA,AAA,T,82,8.0,16,138,25.06,18.14,7.22,4.06,54.48,1265.24,49.99,1,1,1,0,0,0,0,0,0,33.1,76.0
G005055,F-Zero Evolved,Game Boy,Handheld,Nintendo,4,Racing,1991,FromSoftware,FromSoftware,Japan,AAA,E,81,8.3,3,97,1.85,1.56,0.53,0.73,4.67,119.33,19.99,0,0,1,0,0,0,0,0,0,13.5,47.3
G005056,Warzone 6,Mobile (Android),Mobile,Google,0,Battle Royale,2018,Supergiant Games,Supergiant Games,USA,Indie,M,71,7.5,11,241,9.9,8.11,1.81,2.32,22.14,50.83,0.0,1,1,0,1,0,0,1,0,0,54.8,273.6
G005057,F1 2026,PlayStation 5,Console,Sony,9,Sports,2025,Warner Bros. Games,Supergiant Games,USA,AAA,E,82,9.2,25,1108,123.41,97.09,8.21,43.61,272.32,10607.07,69.99,1,1,0,1,0,0,0,0,0,20.4,70.0
G005058,Kirby's Saga,Nintendo DS,Handheld,Nintendo,7,Platform,2009,Epic Games,Epic Games,USA,AAA,E,79,8.3,17,159,6.18,3.39,1.22,1.31,12.1,296.34,39.99,0,0,1,0,0,0,0,0,0,4.9,16.9
G005059,Forza Motorsport 3,PlayStation 5,Console,Sony,9,Racing,2024,Insomniac Games,Insomniac Games,USA,AAA,M,87,7.9,34,2434,49.76,39.2,7.43,9.75,106.14,3219.81,69.99,1,0,1,0,0,0,0,0,0,12.6,57.0
G005060,Warzone 2,PC,PC,Various,0,Battle Royale,2025,FromSoftware,FromSoftware,Japan,AAA,E10+,78,7.4,5,361,11.16,5.11,5.76,3.52,25.55,550.81,49.99,1,1,0,1,0,0,0,0,0,94.9,395.5
G005061,Injustice 4,Sega Genesis,Console,Sega,4,Fighting,1995,Capcom,Bandai Namco,Japan,AAA,M,77,7.4,30,563,13.88,7.69,3.44,3.45,28.46,1320.44,49.99,1,1,1,0,0,0,0,0,0,4.6,16.2
G005062,Halo Legacy,PlayStation Vita,Handheld,Sony,8,Action-Adventure,2014,Toby Fox,CD Projekt,USA,Indie,M,89,9.5,8,1316,0.35,0.24,0.04,0.07,0.7,18.88,49.99,0,0,1,0,0,0,0,0,0,13.0,57.8
G005063,Final Fantasy III,SNES,Console,Nintendo,4,Role-Playing,1995,InXile Entertainment,InXile Entertainment,USA,AA,E,64,7.0,31,876,0.72,0.52,0.2,0.28,1.72,76.64,59.99,1,0,1,0,0,0,0,0,0,67.9,179.2
G005064,Halo Legacy,Stadia,Streaming,Google,9,Action-Adventure,2023,Team17,Bungie,UK,AA,E,74,6.0,4,126,2.32,1.96,0.51,0.42,5.21,0.0,14.99,0,0,0,0,0,0,0,0,0,10.7,29.5
G005065,Tetris : Next Gen,Atari 2600,Console,Atari,2,Puzzle,1985,Sony Interactive,Sony Interactive,Japan,AAA,T,74,8.2,24,273,1.33,0.74,0.44,0.43,2.94,139.47,49.99,0,0,1,0,0,0,0,0,0,4.8,21.3
G005066,NHL 2026,PC,PC,Various,0,Sports,2021,THQ Nordic,THQ Nordic,Austria,AA,E,55,6.0,5,39,1.12,0.75,0.26,0.25,2.38,39.93,59.99,1,1,1,1,1,0,0,0,0,27.7,93.6
G005067,TrackMania Dragon,Browser,Browser,Various,0,Racing,2008,Ubisoft,Ubisoft,France,AAA,E,89,9.4,11,51,8.67,3.96,0.94,2.31,15.88,0.0,0.0,0,0,0,0,0,0,0,0,0,12.1,42.1
G005068,SoulCalibur VI,Xbox 360,Console,Microsoft,7,Fighting,2011,Naughty Dog,Naughty Dog,USA,AAA,T,89,9.4,79,307,18.81,9.14,2.57,2.12,32.64,1245.89,49.99,1,1,1,0,0,0,0,1,0,3.8,9.4
G005069,Oxenfree Origins,Browser,Browser,Various,0,Adventure,2007,Klei Entertainment,Klei Entertainment,Canada,Indie,M,76,7.4,32,471,0.38,0.33,0.09,0.05,0.85,0.0,0.0,0,0,0,1,0,0,0,0,0,13.2,43.4
G005070,F1 2024,PC,PC,Various,0,Sports,2008,Larian Studios,Larian Studios,Belgium,AA,M,60,6.4,43,13,5.75,2.95,0.81,1.45,10.96,174.58,9.99,1,1,0,1,0,0,0,0,0,22.4,63.6
G005071,Battlefield Saga,Browser,Browser,Various,0,Shooter,2007,Focus Entertainment,Warner Bros. Games,France,AA,T,66,7.0,8,283,0.69,0.44,0.07,0.08,1.28,0.0,0.0,0,1,1,0,0,0,0,0,0,11.4,48.9
G005072,Baldur's Gate 5,Nintendo Switch,Hybrid,Nintendo,9,Role-Playing,2023,Electronic Arts,Electronic Arts,USA,AAA,Not Rated,91,9.8,26,362,52.61,31.53,3.48,7.29,94.91,4137.04,59.99,1,0,1,1,0,0,0,0,0,45.1,117.9
G005073,Microsoft Flight Simulator 2023,PC,PC,Various,0,Simulation,1986,Electronic Arts,CD Projekt,USA,AAA,T,80,8.2,13,77,18.29,12.28,3.37,2.2,36.14,582.52,9.99,1,0,0,1,0,0,0,0,0,47.4,165.9
G005074,Metal Gear Empire,Wii,Console,Nintendo,7,Action,2010,Naughty Dog,Naughty Dog,USA,AAA,E10+,80,8.5,15,184,33.12,28.76,2.56,5.11,69.55,2875.37,39.99,0,1,0,1,0,0,0,0,0,11.8,27.7
G005075,Need for Speed: New Dawn,Xbox,Console,Microsoft,6,Racing,2009,Double Fine,Double Fine,USA,AA,M,78,7.1,8,40,0.48,0.23,0.11,0.13,0.95,35.94,49.99,0,1,1,0,0,0,0,0,0,15.6,59.6
G005076,Metal Gear Chronicles,Nintendo DS,Handheld,Nintendo,7,Misc,2011,Electronic Arts,Electronic Arts,USA,AAA,T,65,6.7,50,256,5.1,2.36,0.34,1.62,9.42,257.27,29.99,0,0,1,0,0,0,0,0,0,10.5,22.5
G005077,Elden Genesis,Xbox 360,Console,Microsoft,7,Role-Playing,2008,Klei Entertainment,Electronic Arts,Canada,Indie,T,85,7.7,16,230,3.17,2.32,0.35,1.01,6.85,314.51,69.99,0,0,1,0,0,0,0,0,0,22.8,57.4
G005078,Halo 2,Sega Genesis,Console,Sega,4,Action-Adventure,1992,Valve,Valve,USA,AAA,E,83,8.4,57,256,6.44,3.06,0.73,0.81,11.04,426.04,49.99,1,0,1,0,0,0,0,0,0,9.7,32.8
G005079,Goat Simulator 6,PlayStation 3,Console,Sony,7,Simulation,2011,Ubisoft,Ubisoft,France,AAA,E,64,6.0,147,92,3.46,2.59,0.59,1.14,7.78,388.27,69.99,1,0,1,0,0,0,0,0,0,27.3,67.6
G005080,Halo Reborn,Xbox 360,Console,Microsoft,7,Action,2016,Insomniac Games,Insomniac Games,USA,AAA,E,77,8.8,15,3541,11.31,6.87,2.07,2.66,22.91,875.24,49.99,0,0,1,0,0,0,0,0,0,10.0,31.3
G005081,Stardew Awakening,PC,PC,Various,0,Simulation,1995,CD Projekt,CD Projekt,Poland,AAA,M,53,5.6,55,15,0.32,0.25,0.06,0.06,0.69,16.52,39.99,0,1,0,0,0,0,0,0,0,44.7,134.1
G005082,Garry's Mod Reborn,Mobile (iOS),Mobile,Apple,0,Sandbox,2014,Larian Studios,Larian Studios,Belgium,AA,T,80,7.9,21,88,11.54,8.82,2.89,3.31,26.56,72.14,2.99,0,0,0,0,0,0,0,0,0,198.9,773.8
G005083,Zelda: Reckoning,Game Boy,Handheld,Nintendo,4,Adventure,1998,Take-Two Interactive,Take-Two Interactive,USA,AAA,E10+,68,7.0,11,219,1.57,0.76,0.19,0.2,2.72,86.55,29.99,0,0,1,0,0,0,0,0,0,12.1,25.3
G005084,Portal 5,Atari 2600,Console,Atari,2,Puzzle,1988,Ubisoft,Ubisoft,France,AAA,M,80,8.4,28,352,18.76,15.78,1.78,7.14,43.46,2095.55,39.99,1,0,0,0,0,0,0,0,0,6.9,34.2
G005085,Apex: Dark Below,SNES,Console,Nintendo,4,Shooter,2003,Deep Silver,Deep Silver,Germany,AA,M,68,6.0,6,1679,1.95,1.63,0.37,0.53,4.48,206.47,69.99,0,1,0,0,0,0,0,0,0,8.3,30.4
G005086,Apex: Dark Below,PC,PC,Various,0,Shooter,2023,Warner Bros. Games,Warner Bros. Games,USA,AAA,T,68,6.8,6,57,25.96,21.83,4.39,5.91,58.09,1188.9,39.99,0,1,1,1,1,1,0,0,0,8.5,41.8
G005087,Tales of Abyss,Game Boy,Handheld,Nintendo,4,Role-Playing,1999,Focus Entertainment,CD Projekt,France,AA,M,67,7.4,11,384,0.66,0.53,0.05,0.23,1.47,40.78,49.99,0,0,1,0,0,0,0,0,0,63.1,200.1
G005088,Dark Genesis,Mobile (Android),Mobile,Google,0,Misc,2020,Konami,Konami,Japan,AAA,M,70,7.9,18,1094,13.38,10.84,8.24,2.9,35.36,68.78,4.99,0,0,1,0,0,0,0,0,0,7.4,33.8
G005089,FIFA 2024,PlayStation 2,Console,Sony,6,Sports,2012,Klei Entertainment,Klei Entertainment,Canada,Indie,E,62,5.0,4,1187,1.5,0.89,0.09,0.38,2.86,103.02,69.99,1,1,0,1,0,0,0,0,0,21.3,52.2
G005090,Cities: New Dawn,Xbox One,Console,Microsoft,8,Simulation,2019,Electronic Arts,Electronic Arts,USA,AAA,M,63,6.5,8,326,10.87,7.75,1.87,3.53,24.02,1002.32,69.99,0,0,0,0,0,0,0,0,0,38.8,134.2
G005091,Valorant Origins,Atari 2600,Console,Atari,2,Shooter,1990,Naughty Dog,Naughty Dog,USA,AAA,Not Rated,74,7.7,63,76,19.08,14.83,3.21,7.25,44.37,1601.34,39.99,0,1,1,0,0,0,0,0,0,10.0,25.0
G005092,Thunder Unleashed,SNES,Console,Nintendo,4,Action,2002,InXile Entertainment,InXile Entertainment,USA,AA,T,61,6.7,30,184,3.69,1.53,1.01,1.41,7.64,373.07,39.99,0,0,1,0,0,0,0,0,0,8.4,20.5
G005093,What Remains of Awakening,NES,Console,Nintendo,3,Adventure,1991,Warner Bros. Games,Warner Bros. Games,USA,AAA,T,65,6.6,21,506,5.71,2.9,0.98,1.58,11.17,349.07,79.99,0,1,1,0,0,0,0,0,0,12.1,54.3
G005094,Crash Bandicoot Odyssey,Nintendo Switch,Hybrid,Nintendo,9,Platform,2024,Rockstar Games,Rockstar Games,USA,AAA,T,73,5.8,8,654,7.46,3.87,0.87,1.36,13.56,390.65,69.99,0,0,1,0,0,0,0,0,0,11.2,51.7
G005095,Mario Kart 5,PC,PC,Various,0,Racing,2007,Warner Bros. Games,Warner Bros. Games,USA,AAA,T,90,8.7,31,383,36.62,31.16,2.05,13.23,83.06,1442.65,39.99,1,0,1,0,0,0,0,0,0,15.9,67.0
G005096,Dark Saga,Game Boy,Handheld,Nintendo,4,Action-Adventure,1999,Sony Interactive,Sony Interactive,Japan,AAA,E10+,76,8.0,19,1108,1.27,1.0,1.05,0.15,3.47,106.32,19.99,0,1,1,0,0,0,0,0,0,7.6,18.3
G005097,Shadow of Abyss,Atari 2600,Console,Atari,2,Action,1992,Activision Blizzard,Activision Blizzard,USA,AAA,M,81,7.9,52,232,23.77,10.44,3.99,5.23,43.43,1812.6,79.99,0,0,0,0,0,0,0,0,0,9.8,27.3
G005098,Yoshi's Knight,Mobile (iOS),Mobile,Apple,0,Platform,2018,Focus Entertainment,Motion Twin,France,AA,T,74,6.1,12,375,8.92,5.66,1.68,2.13,18.39,47.85,4.99,0,0,0,0,0,0,0,0,0,6.8,23.7
G005099,Halo Legacy,Nintendo 64,Console,Nintendo,5,Action,1998,Microsoft Studios,Rockstar Games,USA,AAA,E10+,76,8.1,19,84,4.47,2.38,1.01,1.17,9.03,431.94,49.99,0,0,0,1,0,0,0,0,0,13.2,52.4
G005100,Final Fantasy XIV: Uprising,PlayStation Vita,Handheld,Sony,8,MMORPG,2011,Sega,Sega,Japan,AAA,T,67,6.8,73,306,3.77,2.16,3.1,0.39,9.42,287.9,19.99,0,1,1,0,0,0,0,0,0,295.1,1329.3
G005101,Guild Wars 6,PC,PC,Various,0,MMORPG,2026,2K Games,2K Games,USA,AAA,E10+,76,8.2,31,981,4.78,2.15,0.77,0.86,8.56,132.52,19.99,1,1,1,1,1,0,0,0,0,262.4,851.9
G005102,MLB The Show 2025,NES,Console,Nintendo,3,Sports,1986,2K Games,Remedy Entertainment,USA,AAA,AO,55,4.2,4,39,5.36,4.23,0.66,2.07,12.32,521.11,39.99,1,1,1,0,0,0,0,0,0,15.6,68.6
G005103,FIFA 2025,Mobile (iOS),Mobile,Apple,0,Sports,2010,Sega,Sega,Japan,AAA,E,88,7.6,29,118,92.61,67.62,75.34,10.69,246.26,732.65,0.99,1,1,1,1,0,0,0,0,0,28.3,92.3
G005104,Elden Genesis,PC,PC,Various,0,Role-Playing,2010,Larian Studios,Obsidian Entertainment,Belgium,AA,E,62,6.4,16,21,0.34,0.27,0.08,0.07,0.76,11.67,29.99,0,0,0,0,0,0,0,0,0,41.5,102.2
G005105,Donkey Kong Knight,PlayStation 2,Console,Sony,6,Platform,2004,Nintendo,Nintendo,Japan,AAA,T,63,6.5,51,151,7.07,3.56,1.49,2.5,14.62,627.94,49.99,0,0,1,0,0,0,0,0,0,9.0,19.9
G005106,Gold Alert 5,PC,PC,Various,0,Shooter,2010,FromSoftware,FromSoftware,Japan,AAA,M,73,7.1,12,30,7.87,4.8,5.08,1.52,19.27,387.2,39.99,1,1,1,1,0,0,0,0,0,12.2,28.3
G005107,The Dragon Witness,Sega Genesis,Console,Sega,4,Puzzle,1993,Square Enix,Electronic Arts,Japan,AAA,M,81,7.7,56,544,5.55,3.94,1.51,1.43,12.43,489.1,79.99,0,0,0,1,0,0,0,0,0,8.3,17.8
G005108,Super People Origins,Nintendo 64,Console,Nintendo,5,Battle Royale,1997,id Software,id Software,USA,AAA,M,65,7.4,21,42,14.65,8.31,3.09,4.57,30.62,1524.99,39.99,0,1,1,0,0,0,0,0,0,127.6,453.8
G005109,Fall Guys Evolved,GameCube,Console,Nintendo,6,Battle Royale,2003,Bandai Namco,Bandai Namco,Japan,AAA,M,87,9.4,63,431,17.76,8.75,11.15,5.32,42.98,2134.67,69.99,0,1,1,0,0,0,0,1,0,96.0,227.7
G005110,Batman: Arkham Abyss,Game Boy,Handheld,Nintendo,4,Idle/Clicker,1998,Motion Twin,Motion Twin,France,Indie,E,76,8.5,14,22,0.14,0.07,0.03,0.04,0.28,9.27,29.99,0,0,1,0,0,0,0,0,0,6.0,29.4
